order_id,branch_id,created_at,in_or_out,payment_method
582,2,2024-09-12 09:49:00,takeout,cash
583,2,2024-09-12 15:22:00,takeout,cash
584,2,2024-09-12 17:32:00,dine_in,cash
585,2,2024-09-12 20:44:00,dine_in,cash
586,2,2024-09-12 17:06:00,dine_in,cash
587,2,2024-09-12 09:23:00,takeout,cash
588,2,2024-09-12 08:45:00,dine_in,cash
589,2,2024-09-12 08:32:00,takeout,card
590,2,2024-09-12 13:24:00,dine_in,card
591,2,2024-09-12 18:42:00,dine_in,cash
592,2,2024-09-12 11:08:00,takeout,cash
593,2,2024-09-12 08:28:00,takeout,cash
594,2,2024-09-12 16:40:00,takeout,cash
595,2,2024-09-12 07:38:00,dine_in,card
596,2,2024-09-12 17:33:00,dine_in,cash
597,2,2024-09-12 17:44:00,takeout,card
598,2,2024-09-12 18:58:00,dine_in,cash
599,2,2024-09-12 09:54:00,takeout,cash
600,1,2024-09-13 15:19:00,dine_in,card
601,1,2024-09-13 12:38:00,takeout,cash
602,1,2024-09-13 11:30:00,dine_in,cash
603,1,2024-09-13 10:42:00,dine_in,cash
604,1,2024-09-13 13:38:00,dine_in,cash
605,1,2024-09-13 09:40:00,takeout,cash
606,1,2024-09-13 18:07:00,dine_in,card
607,1,2024-09-13 10:41:00,dine_in,cash
608,1,2024-09-13 08:09:00,dine_in,cash
609,1,2024-09-13 20:19:00,dine_in,cash
610,1,2024-09-13 17:20:00,takeout,cash
611,1,2024-09-13 17:28:00,dine_in,cash
612,1,2024-09-13 08:58:00,dine_in,cash
613,1,2024-09-13 14:26:00,dine_in,card
614,1,2024-09-13 09:54:00,dine_in,cash
615,1,2024-09-13 11:42:00,takeout,cash
616,1,2024-09-13 11:48:00,takeout,cash
617,1,2024-09-13 09:01:00,dine_in,card
618,1,2024-09-13 14:13:00,dine_in,card
619,1,2024-09-13 13:48:00,dine_in,card
620,1,2024-09-13 12:55:00,takeout,cash
621,1,2024-09-13 07:01:00,dine_in,cash
622,1,2024-09-13 15:26:00,takeout,cash
623,1,2024-09-13 16:27:00,dine_in,cash
624,1,2024-09-13 12:29:00,dine_in,cash
625,1,2024-09-13 12:43:00,takeout,cash
626,1,2024-09-13 19:35:00,dine_in,cash
627,1,2024-09-13 13:21:00,takeout,cash
628,1,2024-09-13 17:42:00,takeout,card
629,1,2024-09-13 11:40:00,dine_in,cash
630,1,2024-09-13 12:49:00,dine_in,cash
631,1,2024-09-13 15:25:00,dine_in,card
632,1,2024-09-13 13:08:00,dine_in,card
633,1,2024-09-13 10:56:00,dine_in,card
634,1,2024-09-13 15:46:00,dine_in,cash
635,1,2024-09-13 15:19:00,dine_in,cash
636,1,2024-09-13 08:23:00,dine_in,card
637,2,2024-09-13 18:42:00,dine_in,card
638,2,2024-09-13 14:47:00,dine_in,card
639,2,2024-09-13 19:52:00,takeout,card
640,2,2024-09-13 10:19:00,dine_in,card
641,2,2024-09-13 16:21:00,takeout,card
642,2,2024-09-13 16:17:00,dine_in,card
643,2,2024-09-13 17:02:00,takeout,card
644,2,2024-09-13 09:35:00,takeout,cash
645,2,2024-09-13 09:42:00,dine_in,card
646,2,2024-09-13 10:09:00,takeout,cash
647,2,2024-09-13 12:03:00,takeout,cash
648,2,2024-09-13 15:27:00,takeout,cash
649,2,2024-09-13 16:29:00,dine_in,card
650,2,2024-09-13 14:21:00,takeout,cash
651,2,2024-09-13 15:50:00,dine_in,cash
652,2,2024-09-13 09:42:00,dine_in,cash
653,2,2024-09-13 18:22:00,takeout,card
654,2,2024-09-13 07:50:00,takeout,cash
655,2,2024-09-13 09:22:00,takeout,cash
656,2,2024-09-13 10:53:00,dine_in,card
657,2,2024-09-13 14:46:00,dine_in,card
658,2,2024-09-13 08:07:00,dine_in,cash
659,2,2024-09-13 13:58:00,dine_in,cash
660,2,2024-09-13 12:37:00,takeout,card
661,2,2024-09-13 11:54:00,takeout,cash
662,1,2024-09-14 12:43:00,dine_in,card
663,1,2024-09-14 11:07:00,takeout,card
664,1,2024-09-14 07:59:00,takeout,card
665,1,2024-09-14 13:41:00,takeout,cash
666,1,2024-09-14 17:50:00,dine_in,cash
667,1,2024-09-14 08:38:00,takeout,cash
668,1,2024-09-14 08:26:00,dine_in,cash
669,1,2024-09-14 11:19:00,dine_in,card
670,1,2024-09-14 09:50:00,dine_in,cash
671,1,2024-09-14 10:58:00,dine_in,card
672,1,2024-09-14 11:59:00,dine_in,card
673,1,2024-09-14 17:56:00,dine_in,cash
674,1,2024-09-14 13:02:00,dine_in,card
675,1,2024-09-14 18:19:00,takeout,card
676,1,2024-09-14 18:01:00,dine_in,card
677,1,2024-09-14 10:41:00,dine_in,cash
678,1,2024-09-14 18:10:00,dine_in,cash
679,1,2024-09-14 18:19:00,dine_in,cash
680,1,2024-09-14 08:24:00,dine_in,card
681,1,2024-09-14 09:03:00,dine_in,cash
682,1,2024-09-14 15:00:00,dine_in,cash
683,1,2024-09-14 10:06:00,dine_in,cash
684,1,2024-09-14 13:18:00,dine_in,cash
685,1,2024-09-14 12:31:00,takeout,card
686,1,2024-09-14 08:11:00,takeout,cash
687,1,2024-09-14 16:55:00,dine_in,card
688,1,2024-09-14 09:34:00,takeout,cash
689,1,2024-09-14 18:23:00,takeout,card
690,1,2024-09-14 11:40:00,takeout,cash
691,1,2024-09-14 15:41:00,dine_in,cash
692,1,2024-09-14 09:20:00,takeout,cash
693,1,2024-09-14 11:16:00,takeout,card
694,2,2024-09-14 08:46:00,takeout,card
695,2,2024-09-14 15:46:00,takeout,card
696,2,2024-09-14 15:54:00,dine_in,cash
697,2,2024-09-14 09:29:00,takeout,cash
698,2,2024-09-14 17:59:00,takeout,cash
699,2,2024-09-14 09:24:00,takeout,card
700,2,2024-09-14 12:27:00,dine_in,cash
701,2,2024-09-14 16:15:00,dine_in,cash
702,2,2024-09-14 17:12:00,takeout,cash
703,2,2024-09-14 13:20:00,dine_in,card
704,2,2024-09-14 17:01:00,takeout,cash
705,2,2024-09-14 11:00:00,dine_in,card
706,2,2024-09-14 09:26:00,takeout,cash
707,2,2024-09-14 11:44:00,dine_in,cash
708,2,2024-09-14 09:32:00,dine_in,card
709,2,2024-09-14 08:45:00,takeout,cash
710,2,2024-09-14 08:44:00,dine_in,card
711,2,2024-09-14 20:45:00,dine_in,cash
712,2,2024-09-14 18:01:00,dine_in,cash
713,2,2024-09-14 17:21:00,dine_in,card
714,2,2024-09-14 13:15:00,takeout,cash
715,2,2024-09-14 14:27:00,dine_in,card
716,2,2024-09-14 09:06:00,dine_in,cash
717,2,2024-09-14 10:51:00,dine_in,cash
718,2,2024-09-14 16:54:00,takeout,cash
719,2,2024-09-14 13:00:00,takeout,card
720,2,2024-09-14 15:35:00,dine_in,card
721,2,2024-09-14 15:17:00,dine_in,cash
722,2,2024-09-14 09:52:00,dine_in,card
723,2,2024-09-14 07:41:00,dine_in,card
724,2,2024-09-14 17:30:00,takeout,card
725,2,2024-09-14 16:26:00,dine_in,card
726,2,2024-09-14 17:57:00,dine_in,card
727,2,2024-09-14 13:58:00,takeout,cash
728,2,2024-09-14 08:31:00,dine_in,card
729,1,2024-09-15 12:16:00,takeout,card
730,1,2024-09-15 17:18:00,dine_in,cash
731,1,2024-09-15 08:51:00,dine_in,card
732,1,2024-09-15 17:06:00,takeout,cash
733,1,2024-09-15 12:16:00,dine_in,card
734,1,2024-09-15 17:10:00,takeout,cash
735,1,2024-09-15 09:02:00,dine_in,card
736,1,2024-09-15 11:12:00,dine_in,card
737,1,2024-09-15 09:44:00,dine_in,cash
738,1,2024-09-15 18:35:00,dine_in,card
739,1,2024-09-15 10:10:00,takeout,card
740,1,2024-09-15 08:07:00,dine_in,card
741,1,2024-09-15 08:37:00,takeout,card
742,1,2024-09-15 08:36:00,dine_in,card
743,1,2024-09-15 18:46:00,takeout,cash
744,1,2024-09-15 16:39:00,dine_in,card
745,1,2024-09-15 17:18:00,dine_in,card
746,1,2024-09-15 19:53:00,dine_in,cash
747,1,2024-09-15 13:25:00,dine_in,cash
748,1,2024-09-15 11:14:00,takeout,card
749,1,2024-09-15 16:40:00,dine_in,card
750,1,2024-09-15 17:32:00,dine_in,card
751,1,2024-09-15 15:39:00,takeout,card
752,1,2024-09-15 16:31:00,dine_in,card
753,1,2024-09-15 13:46:00,takeout,card
754,1,2024-09-15 09:04:00,dine_in,cash
755,1,2024-09-15 09:28:00,dine_in,cash
756,1,2024-09-15 13:41:00,takeout,cash
757,2,2024-09-15 10:38:00,takeout,card
758,2,2024-09-15 10:34:00,takeout,cash
759,2,2024-09-15 07:17:00,takeout,card
760,2,2024-09-15 09:38:00,takeout,cash
761,2,2024-09-15 09:06:00,dine_in,card
762,2,2024-09-15 19:28:00,dine_in,card
763,2,2024-09-15 08:07:00,dine_in,card
764,2,2024-09-15 13:57:00,takeout,cash
765,2,2024-09-15 13:16:00,takeout,card
766,2,2024-09-15 08:52:00,dine_in,card
767,2,2024-09-15 17:47:00,dine_in,cash
768,2,2024-09-15 14:52:00,takeout,cash
769,2,2024-09-15 10:35:00,takeout,cash
770,2,2024-09-15 17:14:00,takeout,card
771,2,2024-09-15 10:10:00,dine_in,card
772,2,2024-09-15 12:03:00,dine_in,card
773,2,2024-09-15 07:04:00,dine_in,card
774,2,2024-09-15 17:09:00,dine_in,cash
775,2,2024-09-15 09:40:00,dine_in,cash
776,2,2024-09-15 15:45:00,dine_in,cash
777,2,2024-09-15 08:28:00,takeout,card
778,2,2024-09-15 17:41:00,dine_in,card
779,2,2024-09-15 17:22:00,takeout,card
780,2,2024-09-15 09:46:00,takeout,card
781,1,2024-09-16 18:12:00,dine_in,cash
782,1,2024-09-16 18:10:00,dine_in,card
783,1,2024-09-16 07:45:00,dine_in,card
784,1,2024-09-16 10:46:00,dine_in,card
785,1,2024-09-16 07:21:00,takeout,cash
786,1,2024-09-16 12:02:00,takeout,cash
787,1,2024-09-16 09:20:00,dine_in,cash
788,1,2024-09-16 15:55:00,dine_in,cash
789,1,2024-09-16 08:41:00,dine_in,card
790,1,2024-09-16 08:48:00,takeout,card
791,1,2024-09-16 09:32:00,dine_in,card
792,1,2024-09-16 10:50:00,dine_in,card
793,1,2024-09-16 08:30:00,dine_in,card
794,1,2024-09-16 07:21:00,dine_in,card
795,1,2024-09-16 10:16:00,takeout,cash
796,2,2024-09-16 08:19:00,takeout,card
797,2,2024-09-16 17:17:00,dine_in,cash
798,2,2024-09-16 08:43:00,takeout,cash
799,2,2024-09-16 15:38:00,dine_in,card
800,2,2024-09-16 12:36:00,takeout,card
801,2,2024-09-16 07:58:00,takeout,card
802,2,2024-09-16 10:31:00,takeout,card
803,2,2024-09-16 12:28:00,dine_in,cash
804,2,2024-09-16 12:47:00,dine_in,cash
805,2,2024-09-16 10:16:00,takeout,card
806,2,2024-09-16 09:09:00,dine_in,card
807,2,2024-09-16 10:13:00,takeout,cash
808,2,2024-09-16 11:27:00,dine_in,cash
809,2,2024-09-16 07:10:00,dine_in,cash
810,2,2024-09-16 11:47:00,takeout,card
811,1,2024-09-17 16:43:00,dine_in,card
812,1,2024-09-17 14:27:00,dine_in,cash
813,1,2024-09-17 17:41:00,dine_in,cash
814,1,2024-09-17 18:16:00,takeout,card
815,1,2024-09-17 19:49:00,dine_in,card
816,1,2024-09-17 16:12:00,dine_in,card
817,1,2024-09-17 16:00:00,takeout,card
818,1,2024-09-17 12:30:00,dine_in,card
819,1,2024-09-17 10:27:00,dine_in,card
820,1,2024-09-17 12:26:00,dine_in,cash
821,1,2024-09-17 10:52:00,takeout,card
822,1,2024-09-17 18:38:00,dine_in,card
823,1,2024-09-17 19:06:00,dine_in,card
824,1,2024-09-17 12:30:00,takeout,cash
825,1,2024-09-17 10:38:00,takeout,cash
826,1,2024-09-17 18:12:00,takeout,card
827,2,2024-09-17 15:59:00,takeout,cash
828,2,2024-09-17 09:19:00,dine_in,cash
829,2,2024-09-17 19:06:00,dine_in,card
830,2,2024-09-17 19:12:00,dine_in,card
831,2,2024-09-17 16:07:00,takeout,card
832,2,2024-09-17 13:20:00,dine_in,cash
833,2,2024-09-17 14:38:00,dine_in,card
834,2,2024-09-17 17:23:00,dine_in,cash
835,2,2024-09-17 10:55:00,takeout,cash
836,2,2024-09-17 09:29:00,takeout,card
837,2,2024-09-17 10:51:00,takeout,card
838,2,2024-09-17 14:44:00,dine_in,cash
839,2,2024-09-17 13:59:00,takeout,card
840,2,2024-09-17 10:52:00,takeout,card
841,2,2024-09-17 12:15:00,takeout,cash
842,2,2024-09-17 08:28:00,takeout,card
843,2,2024-09-17 13:38:00,dine_in,card
844,2,2024-09-17 08:43:00,dine_in,cash
845,1,2024-09-18 12:30:00,takeout,cash
846,1,2024-09-18 10:10:00,dine_in,card
847,1,2024-09-18 14:02:00,takeout,cash
848,1,2024-09-18 09:43:00,takeout,cash
849,1,2024-09-18 12:28:00,takeout,cash
850,1,2024-09-18 13:21:00,takeout,card
851,1,2024-09-18 14:11:00,takeout,card
852,1,2024-09-18 07:26:00,takeout,card
853,1,2024-09-18 12:18:00,dine_in,card
854,1,2024-09-18 12:48:00,dine_in,cash
855,1,2024-09-18 08:36:00,dine_in,cash
856,1,2024-09-18 13:51:00,takeout,cash
857,1,2024-09-18 10:00:00,dine_in,card
858,1,2024-09-18 18:16:00,takeout,card
859,1,2024-09-18 08:37:00,takeout,card
860,1,2024-09-18 17:52:00,dine_in,cash
861,1,2024-09-18 08:17:00,dine_in,card
862,1,2024-09-18 12:01:00,takeout,card
863,1,2024-09-18 17:56:00,takeout,card
864,1,2024-09-18 11:15:00,dine_in,cash
865,1,2024-09-18 12:59:00,dine_in,cash
866,1,2024-09-18 11:53:00,takeout,card
867,1,2024-09-18 17:22:00,dine_in,cash
868,1,2024-09-18 09:27:00,takeout,card
869,1,2024-09-18 09:26:00,dine_in,card
870,1,2024-09-18 15:31:00,takeout,card
871,1,2024-09-18 12:23:00,dine_in,cash
872,2,2024-09-18 17:25:00,takeout,card
873,2,2024-09-18 17:23:00,dine_in,card
874,2,2024-09-18 08:19:00,dine_in,card
875,2,2024-09-18 10:01:00,dine_in,card
876,2,2024-09-18 12:46:00,dine_in,cash
877,2,2024-09-18 17:21:00,dine_in,card
878,2,2024-09-18 20:28:00,dine_in,card
879,2,2024-09-18 16:16:00,takeout,cash
880,2,2024-09-18 12:22:00,takeout,card
881,2,2024-09-18 15:11:00,dine_in,card
882,2,2024-09-18 12:33:00,takeout,card
883,2,2024-09-18 17:45:00,dine_in,cash
884,2,2024-09-18 15:10:00,dine_in,cash
885,2,2024-09-18 07:38:00,takeout,card
886,2,2024-09-18 20:51:00,dine_in,cash
887,2,2024-09-18 18:43:00,takeout,card
888,2,2024-09-18 09:42:00,dine_in,cash
889,2,2024-09-18 09:10:00,dine_in,cash
890,2,2024-09-18 11:19:00,dine_in,card
891,2,2024-09-18 14:31:00,dine_in,card
892,2,2024-09-18 07:40:00,takeout,cash
893,2,2024-09-18 12:05:00,takeout,card
894,2,2024-09-18 15:48:00,dine_in,card
895,2,2024-09-18 08:49:00,takeout,cash
896,2,2024-09-18 16:55:00,takeout,card
897,2,2024-09-18 15:25:00,takeout,card
898,2,2024-09-18 14:44:00,takeout,card
899,2,2024-09-18 09:20:00,dine_in,card
900,1,2024-09-19 08:15:00,takeout,cash
901,1,2024-09-19 12:46:00,takeout,card
902,1,2024-09-19 15:46:00,dine_in,card
903,1,2024-09-19 18:17:00,takeout,cash
904,1,2024-09-19 13:21:00,takeout,cash
905,1,2024-09-19 14:49:00,dine_in,card
906,1,2024-09-19 17:01:00,takeout,cash
907,1,2024-09-19 10:45:00,takeout,card
908,1,2024-09-19 16:54:00,takeout,card
909,1,2024-09-19 17:07:00,dine_in,cash
910,1,2024-09-19 16:03:00,takeout,cash
911,1,2024-09-19 13:30:00,dine_in,card
912,1,2024-09-19 14:59:00,takeout,cash
913,1,2024-09-19 09:30:00,takeout,cash
914,1,2024-09-19 09:37:00,takeout,card
915,1,2024-09-19 10:58:00,dine_in,cash
916,1,2024-09-19 17:58:00,takeout,cash
917,1,2024-09-19 10:08:00,takeout,cash
918,1,2024-09-19 09:03:00,dine_in,cash
919,1,2024-09-19 19:45:00,takeout,card
920,1,2024-09-19 16:48:00,dine_in,cash
921,1,2024-09-19 17:29:00,dine_in,card
922,1,2024-09-19 07:46:00,dine_in,cash
923,1,2024-09-19 14:09:00,takeout,cash
924,1,2024-09-19 12:20:00,dine_in,card
925,1,2024-09-19 10:58:00,dine_in,cash
926,1,2024-09-19 12:59:00,takeout,cash
927,1,2024-09-19 09:36:00,takeout,card
928,1,2024-09-19 11:25:00,takeout,card
929,1,2024-09-19 17:08:00,takeout,card
930,1,2024-09-19 12:44:00,takeout,card
931,1,2024-09-19 13:09:00,dine_in,card
932,1,2024-09-19 18:44:00,dine_in,cash
933,2,2024-09-19 10:38:00,takeout,cash
934,2,2024-09-19 13:19:00,takeout,card
935,2,2024-09-19 16:05:00,dine_in,cash
936,2,2024-09-19 13:22:00,takeout,card
937,2,2024-09-19 10:11:00,dine_in,cash
938,2,2024-09-19 08:11:00,dine_in,cash
939,2,2024-09-19 09:46:00,takeout,cash
940,2,2024-09-19 14:11:00,takeout,cash
941,2,2024-09-19 17:58:00,dine_in,card
942,2,2024-09-19 18:36:00,dine_in,card
943,2,2024-09-19 08:58:00,takeout,card
944,2,2024-09-19 07:19:00,takeout,cash
945,2,2024-09-19 16:03:00,dine_in,cash
946,2,2024-09-19 10:05:00,dine_in,card
947,2,2024-09-19 15:12:00,takeout,card
948,2,2024-09-19 08:27:00,dine_in,card
949,1,2024-09-20 10:35:00,takeout,card
950,1,2024-09-20 07:10:00,takeout,cash
951,1,2024-09-20 12:35:00,dine_in,card
952,1,2024-09-20 09:12:00,dine_in,card
953,1,2024-09-20 10:43:00,dine_in,cash
954,1,2024-09-20 09:32:00,takeout,card
955,1,2024-09-20 09:01:00,dine_in,card
956,1,2024-09-20 09:16:00,takeout,card
957,1,2024-09-20 08:57:00,dine_in,cash
958,1,2024-09-20 08:57:00,takeout,cash
959,1,2024-09-20 09:54:00,dine_in,cash
960,1,2024-09-20 20:15:00,dine_in,card
961,1,2024-09-20 13:48:00,takeout,card
962,1,2024-09-20 14:00:00,takeout,card
963,1,2024-09-20 08:09:00,dine_in,cash
964,1,2024-09-20 20:06:00,takeout,cash
965,1,2024-09-20 08:28:00,takeout,cash
966,1,2024-09-20 15:21:00,dine_in,card
967,1,2024-09-20 10:16:00,takeout,card
968,1,2024-09-20 08:25:00,dine_in,card
969,1,2024-09-20 09:00:00,takeout,card
970,1,2024-09-20 13:10:00,dine_in,cash
971,1,2024-09-20 18:31:00,takeout,card
972,1,2024-09-20 09:30:00,takeout,cash
973,1,2024-09-20 15:28:00,takeout,card
974,1,2024-09-20 16:01:00,takeout,card
975,1,2024-09-20 16:28:00,takeout,card
976,1,2024-09-20 13:42:00,dine_in,cash
977,1,2024-09-20 12:54:00,dine_in,cash
978,2,2024-09-20 17:10:00,dine_in,cash
979,2,2024-09-20 08:17:00,takeout,cash
980,2,2024-09-20 10:06:00,takeout,cash
981,2,2024-09-20 10:58:00,takeout,cash
982,2,2024-09-20 20:53:00,dine_in,card
983,2,2024-09-20 17:34:00,takeout,card
984,2,2024-09-20 14:09:00,dine_in,cash
985,2,2024-09-20 12:24:00,takeout,card
986,2,2024-09-20 20:35:00,dine_in,card
987,2,2024-09-20 16:05:00,dine_in,cash
988,2,2024-09-20 11:40:00,dine_in,card
989,2,2024-09-20 19:32:00,takeout,cash
990,2,2024-09-20 14:54:00,dine_in,cash
991,2,2024-09-20 11:05:00,dine_in,card
992,2,2024-09-20 10:01:00,takeout,card
993,2,2024-09-20 09:12:00,takeout,card
994,2,2024-09-20 20:45:00,takeout,card
995,2,2024-09-20 11:25:00,takeout,card
996,2,2024-09-20 13:37:00,dine_in,card
997,2,2024-09-20 07:41:00,takeout,card
998,2,2024-09-20 12:50:00,dine_in,cash
999,2,2024-09-20 17:12:00,dine_in,card
1000,2,2024-09-20 12:06:00,dine_in,card
1001,2,2024-09-20 12:22:00,dine_in,cash
1002,2,2024-09-20 17:46:00,dine_in,card
1003,2,2024-09-20 12:47:00,dine_in,cash
1004,2,2024-09-20 15:51:00,dine_in,cash
1005,2,2024-09-20 16:00:00,dine_in,cash
1006,2,2024-09-20 18:26:00,takeout,card
1007,2,2024-09-20 17:26:00,takeout,cash
1008,2,2024-09-20 11:51:00,dine_in,card
1009,2,2024-09-20 20:56:00,dine_in,cash
1010,2,2024-09-20 12:41:00,takeout,cash
1011,2,2024-09-20 10:24:00,dine_in,cash
1012,2,2024-09-20 09:30:00,takeout,cash
1013,2,2024-09-20 09:38:00,dine_in,cash
1014,2,2024-09-20 11:48:00,dine_in,card
1015,2,2024-09-20 10:48:00,takeout,cash
1016,2,2024-09-20 10:33:00,takeout,cash
1017,2,2024-09-20 17:34:00,takeout,card
1018,2,2024-09-20 11:11:00,takeout,cash
1019,2,2024-09-20 14:40:00,dine_in,cash
1020,2,2024-09-20 13:06:00,takeout,card
1021,2,2024-09-20 09:17:00,takeout,card
1022,1,2024-09-21 09:14:00,takeout,card
1023,1,2024-09-21 08:27:00,takeout,cash
1024,1,2024-09-21 11:32:00,dine_in,card
1025,1,2024-09-21 16:28:00,takeout,card
1026,1,2024-09-21 15:39:00,dine_in,card
1027,1,2024-09-21 09:22:00,dine_in,card
1028,1,2024-09-21 12:37:00,takeout,card
1029,1,2024-09-21 17:56:00,dine_in,card
1030,1,2024-09-21 16:34:00,takeout,cash
1031,1,2024-09-21 10:08:00,dine_in,cash
1032,1,2024-09-21 14:12:00,takeout,cash
1033,1,2024-09-21 15:41:00,dine_in,card
1034,1,2024-09-21 19:36:00,dine_in,cash
1035,1,2024-09-21 17:48:00,takeout,cash
1036,1,2024-09-21 17:05:00,takeout,card
1037,1,2024-09-21 17:45:00,takeout,card
1038,1,2024-09-21 18:12:00,dine_in,cash
1039,1,2024-09-21 19:59:00,dine_in,card
1040,1,2024-09-21 13:33:00,takeout,card
1041,1,2024-09-21 07:35:00,takeout,card
1042,1,2024-09-21 10:14:00,dine_in,card
1043,1,2024-09-21 16:19:00,takeout,card
1044,1,2024-09-21 07:57:00,dine_in,card
1045,1,2024-09-21 09:01:00,dine_in,card
1046,1,2024-09-21 16:24:00,takeout,card
1047,1,2024-09-21 09:11:00,takeout,card
1048,1,2024-09-21 09:32:00,dine_in,card
1049,1,2024-09-21 20:05:00,dine_in,cash
1050,1,2024-09-21 17:29:00,dine_in,card
1051,1,2024-09-21 08:06:00,dine_in,card
1052,1,2024-09-21 09:15:00,takeout,cash
1053,1,2024-09-21 14:21:00,dine_in,cash
1054,1,2024-09-21 16:36:00,takeout,cash
1055,2,2024-09-21 12:55:00,takeout,card
1056,2,2024-09-21 17:38:00,dine_in,cash
1057,2,2024-09-21 14:38:00,dine_in,cash
1058,2,2024-09-21 18:35:00,takeout,card
1059,2,2024-09-21 13:11:00,dine_in,cash
1060,2,2024-09-21 19:13:00,takeout,card
1061,2,2024-09-21 15:14:00,dine_in,card
1062,2,2024-09-21 07:34:00,takeout,cash
1063,2,2024-09-21 17:11:00,dine_in,card
1064,2,2024-09-21 07:40:00,dine_in,card
1065,2,2024-09-21 15:17:00,takeout,cash
1066,2,2024-09-21 14:57:00,takeout,cash
1067,2,2024-09-21 18:12:00,takeout,cash
1068,2,2024-09-21 09:16:00,takeout,cash
1069,2,2024-09-21 15:45:00,takeout,cash
1070,2,2024-09-21 08:22:00,dine_in,cash
1071,2,2024-09-21 10:39:00,dine_in,card
1072,2,2024-09-21 15:45:00,takeout,card
1073,2,2024-09-21 13:23:00,takeout,card
1074,2,2024-09-21 16:09:00,dine_in,card
1075,2,2024-09-21 13:34:00,dine_in,cash
1076,2,2024-09-21 16:06:00,takeout,cash
1077,2,2024-09-21 16:08:00,dine_in,cash
1078,2,2024-09-21 19:23:00,dine_in,card
1079,2,2024-09-21 13:21:00,dine_in,card
1080,2,2024-09-21 08:55:00,takeout,card
1081,2,2024-09-21 17:46:00,takeout,cash
1082,2,2024-09-21 16:28:00,dine_in,card
1083,2,2024-09-21 14:20:00,takeout,cash
1084,2,2024-09-21 07:40:00,takeout,cash
1085,2,2024-09-21 15:49:00,dine_in,card
1086,2,2024-09-21 11:06:00,takeout,card
1087,2,2024-09-21 08:19:00,dine_in,card
1088,2,2024-09-21 16:25:00,dine_in,card
1089,2,2024-09-21 08:50:00,dine_in,cash
1090,2,2024-09-21 16:18:00,dine_in,cash
1091,2,2024-09-21 17:25:00,takeout,cash
1092,1,2024-09-22 16:30:00,takeout,card
1093,1,2024-09-22 19:55:00,dine_in,cash
1094,1,2024-09-22 19:51:00,takeout,cash
1095,1,2024-09-22 07:27:00,takeout,card
1096,1,2024-09-22 17:52:00,dine_in,cash
1097,1,2024-09-22 12:37:00,takeout,cash
1098,1,2024-09-22 18:40:00,takeout,card
1099,1,2024-09-22 13:41:00,dine_in,cash
1100,1,2024-09-22 17:31:00,dine_in,cash
1101,1,2024-09-22 17:41:00,dine_in,card
1102,1,2024-09-22 18:50:00,dine_in,card
1103,1,2024-09-22 07:55:00,dine_in,card
1104,1,2024-09-22 19:01:00,dine_in,card
1105,1,2024-09-22 12:00:00,dine_in,card
1106,1,2024-09-22 12:33:00,takeout,cash
1107,1,2024-09-22 07:54:00,takeout,card
1108,1,2024-09-22 08:11:00,dine_in,cash
1109,1,2024-09-22 11:31:00,takeout,card
1110,1,2024-09-22 16:30:00,dine_in,card
1111,1,2024-09-22 10:57:00,dine_in,cash
1112,1,2024-09-22 16:52:00,takeout,card
1113,1,2024-09-22 14:00:00,dine_in,card
1114,1,2024-09-22 11:09:00,dine_in,cash
1115,1,2024-09-22 08:23:00,dine_in,card
1116,1,2024-09-22 13:52:00,dine_in,cash
1117,1,2024-09-22 09:11:00,dine_in,card
1118,1,2024-09-22 16:43:00,takeout,cash
1119,1,2024-09-22 18:15:00,dine_in,card
1120,1,2024-09-22 08:24:00,dine_in,card
1121,1,2024-09-22 10:30:00,dine_in,cash
1122,1,2024-09-22 10:59:00,takeout,card
1123,1,2024-09-22 08:12:00,dine_in,cash
1124,1,2024-09-22 10:20:00,takeout,cash
1125,2,2024-09-22 20:27:00,takeout,cash
1126,2,2024-09-22 14:10:00,takeout,card
1127,2,2024-09-22 10:09:00,dine_in,card
1128,2,2024-09-22 17:01:00,dine_in,card
1129,2,2024-09-22 10:13:00,dine_in,cash
1130,2,2024-09-22 07:32:00,dine_in,cash
1131,2,2024-09-22 07:22:00,dine_in,cash
1132,2,2024-09-22 16:11:00,dine_in,card
1133,2,2024-09-22 12:44:00,dine_in,card
1134,2,2024-09-22 15:28:00,takeout,cash
1135,2,2024-09-22 12:41:00,takeout,card
1136,2,2024-09-22 17:41:00,dine_in,card
1137,2,2024-09-22 12:13:00,dine_in,card
1138,2,2024-09-22 12:11:00,takeout,card
1139,2,2024-09-22 16:04:00,dine_in,cash
1140,2,2024-09-22 19:40:00,takeout,cash
1141,2,2024-09-22 11:51:00,takeout,card
1142,1,2024-09-23 14:49:00,dine_in,cash
1143,1,2024-09-23 09:23:00,dine_in,card
1144,1,2024-09-23 14:46:00,takeout,card
1145,1,2024-09-23 17:43:00,dine_in,cash
1146,1,2024-09-23 19:53:00,takeout,cash
1147,1,2024-09-23 14:50:00,takeout,cash
1148,1,2024-09-23 09:23:00,takeout,card
1149,1,2024-09-23 12:11:00,takeout,cash
1150,1,2024-09-23 19:08:00,dine_in,cash
1151,1,2024-09-23 14:01:00,dine_in,card
1152,1,2024-09-23 13:04:00,dine_in,card
