purchase_id,ingredient_id,branch_id,quantity,unit_cost_real,supplier_name,purchased_at
365,5,1,3704.32,0.33,Distribuidora Sabores MX,2024-11-11 08:00:00
366,6,1,15.19,176.17,Distribuidora Sabores MX,2024-11-11 08:00:00
367,7,1,200.68,5.9,Insumos Generales Toluca,2024-11-11 08:00:00
368,8,1,470.72,4.74,Panificadora San José,2024-11-11 08:00:00
369,9,1,28.06,130.03,Carnes Selectas,2024-11-11 08:00:00
370,10,1,19.95,171.18,Lácteos del Valle,2024-11-11 08:00:00
371,11,1,313.85,12.09,Panificadora San José,2024-11-11 08:00:00
372,12,1,16.5,136.15,Lácteos del Valle,2024-11-11 08:00:00
373,13,1,572.42,1.86,Insumos Generales Toluca,2024-11-11 08:00:00
374,14,1,32.5,55.39,Insumos Generales Toluca,2024-11-11 08:00:00
375,15,1,2845.66,1.25,Empaques y Desechables MX,2024-11-11 08:00:00
376,16,1,2764.25,1.61,Empaques y Desechables MX,2024-11-11 08:00:00
377,17,1,1944.68,0.82,Empaques y Desechables MX,2024-11-11 08:00:00
378,18,1,44.77,23.66,Insumos Generales Toluca,2024-11-11 08:00:00
379,1,2,17.6,216.75,Café Origen SA,2024-11-11 08:00:00
380,2,2,242.31,22.82,Lácteos del Valle,2024-11-11 08:00:00
381,3,2,65.25,44.68,Lácteos del Valle,2024-11-11 08:00:00
382,4,2,3586.08,0.33,Distribuidora Sabores MX,2024-11-11 08:00:00
383,5,2,3589.17,0.36,Distribuidora Sabores MX,2024-11-11 08:00:00
384,6,2,15.59,188.49,Distribuidora Sabores MX,2024-11-11 08:00:00
385,7,2,241.29,5.67,Insumos Generales Toluca,2024-11-11 08:00:00
386,8,2,414.93,4.69,Panificadora San José,2024-11-11 08:00:00
387,9,2,26.07,139.39,Carnes Selectas,2024-11-11 08:00:00
388,10,2,11.02,163.51,Lácteos del Valle,2024-11-11 08:00:00
389,11,2,274.97,12.49,Panificadora San José,2024-11-11 08:00:00
390,12,2,14.1,131.17,Lácteos del Valle,2024-11-11 08:00:00
391,13,2,459.84,1.83,Insumos Generales Toluca,2024-11-11 08:00:00
392,14,2,33.78,53.31,Insumos Generales Toluca,2024-11-11 08:00:00
393,15,2,3120.98,1.16,Empaques y Desechables MX,2024-11-11 08:00:00
394,16,2,2731.37,1.49,Empaques y Desechables MX,2024-11-11 08:00:00
395,17,2,3274.28,0.79,Empaques y Desechables MX,2024-11-11 08:00:00
396,18,2,40.38,24.01,Insumos Generales Toluca,2024-11-11 08:00:00
397,1,1,19.8,218.99,Café Origen SA,2024-11-18 08:00:00
398,2,1,315.8,22.97,Lácteos del Valle,2024-11-18 08:00:00
399,3,1,32.56,44.19,Lácteos del Valle,2024-11-18 08:00:00
400,4,1,4268.57,0.34,Distribuidora Sabores MX,2024-11-18 08:00:00
401,5,1,3497.44,0.35,Distribuidora Sabores MX,2024-11-18 08:00:00
402,6,1,18.88,184.46,Distribuidora Sabores MX,2024-11-18 08:00:00
403,7,1,187.98,6.18,Insumos Generales Toluca,2024-11-18 08:00:00
404,8,1,450.98,4.67,Panificadora San José,2024-11-18 08:00:00
405,9,1,21.64,138.01,Carnes Selectas,2024-11-18 08:00:00
406,10,1,18.79,161.51,Lácteos del Valle,2024-11-18 08:00:00
407,11,1,254.75,12.58,Panificadora San José,2024-11-18 08:00:00
408,12,1,16.36,140.82,Lácteos del Valle,2024-11-18 08:00:00
409,13,1,397.52,1.86,Insumos Generales Toluca,2024-11-18 08:00:00
410,14,1,45.07,58.37,Insumos Generales Toluca,2024-11-18 08:00:00
411,15,1,2919.5,1.15,Empaques y Desechables MX,2024-11-18 08:00:00
412,16,1,2772.67,1.63,Empaques y Desechables MX,2024-11-18 08:00:00
413,17,1,3356.5,0.78,Empaques y Desechables MX,2024-11-18 08:00:00
414,18,1,39.89,21.59,Insumos Generales Toluca,2024-11-18 08:00:00
415,1,2,22.45,227.53,Café Origen SA,2024-11-18 08:00:00
416,2,2,280.54,23.04,Lácteos del Valle,2024-11-18 08:00:00
417,3,2,60.2,47.5,Lácteos del Valle,2024-11-18 08:00:00
418,4,2,4710.6,0.34,Distribuidora Sabores MX,2024-11-18 08:00:00
419,5,2,3394.28,0.34,Distribuidora Sabores MX,2024-11-18 08:00:00
420,6,2,14.14,191.56,Distribuidora Sabores MX,2024-11-18 08:00:00
421,7,2,191.98,6.36,Insumos Generales Toluca,2024-11-18 08:00:00
422,8,2,337.76,4.45,Panificadora San José,2024-11-18 08:00:00
423,9,2,27.78,139.39,Carnes Selectas,2024-11-18 08:00:00
424,10,2,19.92,162.05,Lácteos del Valle,2024-11-18 08:00:00
425,11,2,238.96,12.28,Panificadora San José,2024-11-18 08:00:00
426,12,2,15.14,132.98,Lácteos del Valle,2024-11-18 08:00:00
427,13,2,409.29,1.62,Insumos Generales Toluca,2024-11-18 08:00:00
428,14,2,40.52,54.66,Insumos Generales Toluca,2024-11-18 08:00:00
429,15,2,2772.34,1.16,Empaques y Desechables MX,2024-11-18 08:00:00
430,16,2,2836.3,1.44,Empaques y Desechables MX,2024-11-18 08:00:00
431,17,2,3283.22,0.79,Empaques y Desechables MX,2024-11-18 08:00:00
432,18,2,33.53,22.99,Insumos Generales Toluca,2024-11-18 08:00:00
433,1,1,29.76,214.74,Café Origen SA,2024-11-25 08:00:00
434,2,1,251.38,26.07,Lácteos del Valle,2024-11-25 08:00:00
435,3,1,52.46,45.1,Lácteos del Valle,2024-11-25 08:00:00
436,4,1,3856.98,0.33,Distribuidora Sabores MX,2024-11-25 08:00:00
437,5,1,3543.26,0.37,Distribuidora Sabores MX,2024-11-25 08:00:00
438,6,1,13.48,182.36,Distribuidora Sabores MX,2024-11-25 08:00:00
439,7,1,205.98,6.17,Insumos Generales Toluca,2024-11-25 08:00:00
440,8,1,380.2,4.77,Panificadora San José,2024-11-25 08:00:00
441,9,1,23.2,140.21,Carnes Selectas,2024-11-25 08:00:00
442,10,1,23.11,159.73,Lácteos del Valle,2024-11-25 08:00:00
443,11,1,313.68,12.31,Panificadora San José,2024-11-25 08:00:00
444,12,1,13.84,125.22,Lácteos del Valle,2024-11-25 08:00:00
445,13,1,585.64,1.78,Insumos Generales Toluca,2024-11-25 08:00:00
446,14,1,37.76,53.95,Insumos Generales Toluca,2024-11-25 08:00:00
447,15,1,2823.26,1.22,Empaques y Desechables MX,2024-11-25 08:00:00
448,16,1,3153.36,1.5,Empaques y Desechables MX,2024-11-25 08:00:00
449,17,1,2647.51,0.8,Empaques y Desechables MX,2024-11-25 08:00:00
450,18,1,33.51,22.48,Insumos Generales Toluca,2024-11-25 08:00:00
451,1,2,20.66,233.4,Café Origen SA,2024-11-25 08:00:00
452,2,2,244.94,24.82,Lácteos del Valle,2024-11-25 08:00:00
453,3,2,56.9,45.2,Lácteos del Valle,2024-11-25 08:00:00
454,4,2,4299.52,0.37,Distribuidora Sabores MX,2024-11-25 08:00:00
455,5,2,5184.23,0.38,Distribuidora Sabores MX,2024-11-25 08:00:00
456,6,2,15.14,179.12,Distribuidora Sabores MX,2024-11-25 08:00:00
457,7,2,208.13,6.51,Insumos Generales Toluca,2024-11-25 08:00:00
458,8,2,384.12,4.6,Panificadora San José,2024-11-25 08:00:00
459,9,2,20.58,143.9,Carnes Selectas,2024-11-25 08:00:00
460,10,2,18.38,160.57,Lácteos del Valle,2024-11-25 08:00:00
461,11,2,300.04,11.48,Panificadora San José,2024-11-25 08:00:00
462,12,2,16.22,126.75,Lácteos del Valle,2024-11-25 08:00:00
463,13,2,676.64,1.8,Insumos Generales Toluca,2024-11-25 08:00:00
464,14,2,26.7,55.76,Insumos Generales Toluca,2024-11-25 08:00:00
465,15,2,3082.77,1.26,Empaques y Desechables MX,2024-11-25 08:00:00
466,16,2,2825.8,1.54,Empaques y Desechables MX,2024-11-25 08:00:00
467,17,2,3139.6,0.83,Empaques y Desechables MX,2024-11-25 08:00:00
468,18,2,49.94,20.92,Insumos Generales Toluca,2024-11-25 08:00:00
469,1,1,23.24,233.48,Café Origen SA,2024-12-02 08:00:00
470,2,1,239.68,24.55,Lácteos del Valle,2024-12-02 08:00:00
471,3,1,50.28,40.13,Lácteos del Valle,2024-12-02 08:00:00
472,4,1,5185.95,0.36,Distribuidora Sabores MX,2024-12-02 08:00:00
473,5,1,3952.33,0.36,Distribuidora Sabores MX,2024-12-02 08:00:00
474,6,1,17.18,196.34,Distribuidora Sabores MX,2024-12-02 08:00:00
475,7,1,211.74,5.65,Insumos Generales Toluca,2024-12-02 08:00:00
476,8,1,310.26,4.67,Panificadora San José,2024-12-02 08:00:00
477,9,1,30.75,147.93,Carnes Selectas,2024-12-02 08:00:00
478,10,1,15.9,159.21,Lácteos del Valle,2024-12-02 08:00:00
479,11,1,254.52,12.6,Panificadora San José,2024-12-02 08:00:00
480,12,1,12.13,129.99,Lácteos del Valle,2024-12-02 08:00:00
481,13,1,462.55,1.77,Insumos Generales Toluca,2024-12-02 08:00:00
482,14,1,34.5,57.52,Insumos Generales Toluca,2024-12-02 08:00:00
483,15,1,2943.46,1.25,Empaques y Desechables MX,2024-12-02 08:00:00
484,16,1,2596.8,1.52,Empaques y Desechables MX,2024-12-02 08:00:00
485,17,1,3101.0,0.86,Empaques y Desechables MX,2024-12-02 08:00:00
486,18,1,46.23,23.28,Insumos Generales Toluca,2024-12-02 08:00:00
487,1,2,26.24,225.16,Café Origen SA,2024-12-02 08:00:00
488,2,2,292.14,23.02,Lácteos del Valle,2024-12-02 08:00:00
489,3,2,57.66,43.47,Lácteos del Valle,2024-12-02 08:00:00
490,4,2,3694.25,0.34,Distribuidora Sabores MX,2024-12-02 08:00:00
491,5,2,4693.48,0.37,Distribuidora Sabores MX,2024-12-02 08:00:00
492,6,2,11.81,188.66,Distribuidora Sabores MX,2024-12-02 08:00:00
493,7,2,192.37,6.16,Insumos Generales Toluca,2024-12-02 08:00:00
494,8,2,338.7,4.41,Panificadora San José,2024-12-02 08:00:00
495,9,2,23.67,143.05,Carnes Selectas,2024-12-02 08:00:00
496,10,2,21.02,150.18,Lácteos del Valle,2024-12-02 08:00:00
497,11,2,237.36,12.76,Panificadora San José,2024-12-02 08:00:00
498,12,2,13.13,128.63,Lácteos del Valle,2024-12-02 08:00:00
499,13,2,427.91,1.78,Insumos Generales Toluca,2024-12-02 08:00:00
500,14,2,39.69,57.99,Insumos Generales Toluca,2024-12-02 08:00:00
501,15,2,3668.68,1.23,Empaques y Desechables MX,2024-12-02 08:00:00
502,16,2,2727.97,1.53,Empaques y Desechables MX,2024-12-02 08:00:00
503,17,2,2934.24,0.8,Empaques y Desechables MX,2024-12-02 08:00:00
504,18,2,45.42,22.65,Insumos Generales Toluca,2024-12-02 08:00:00
505,1,1,24.0,215.81,Café Origen SA,2024-12-09 08:00:00
506,2,1,343.76,25.92,Lácteos del Valle,2024-12-09 08:00:00
507,3,1,74.03,44.93,Lácteos del Valle,2024-12-09 08:00:00
508,4,1,4246.7,0.36,Distribuidora Sabores MX,2024-12-09 08:00:00
509,5,1,4010.35,0.32,Distribuidora Sabores MX,2024-12-09 08:00:00
510,6,1,16.2,183.86,Distribuidora Sabores MX,2024-12-09 08:00:00
511,7,1,216.14,6.09,Insumos Generales Toluca,2024-12-09 08:00:00
512,8,1,384.7,4.93,Panificadora San José,2024-12-09 08:00:00
513,9,1,24.41,133.52,Carnes Selectas,2024-12-09 08:00:00
514,10,1,14.41,156.7,Lácteos del Valle,2024-12-09 08:00:00
515,11,1,245.44,11.97,Panificadora San José,2024-12-09 08:00:00
516,12,1,15.57,126.98,Lácteos del Valle,2024-12-09 08:00:00
517,13,1,385.87,1.78,Insumos Generales Toluca,2024-12-09 08:00:00
518,14,1,38.25,55.02,Insumos Generales Toluca,2024-12-09 08:00:00
519,15,1,2792.6,1.18,Empaques y Desechables MX,2024-12-09 08:00:00
520,16,1,3159.32,1.43,Empaques y Desechables MX,2024-12-09 08:00:00
521,17,1,2759.43,0.85,Empaques y Desechables MX,2024-12-09 08:00:00
522,18,1,47.81,21.39,Insumos Generales Toluca,2024-12-09 08:00:00
523,1,2,21.32,225.72,Café Origen SA,2024-12-09 08:00:00
524,2,2,313.93,24.54,Lácteos del Valle,2024-12-09 08:00:00
525,3,2,70.06,47.2,Lácteos del Valle,2024-12-09 08:00:00
526,4,2,4117.59,0.39,Distribuidora Sabores MX,2024-12-09 08:00:00
527,5,2,3698.89,0.36,Distribuidora Sabores MX,2024-12-09 08:00:00
528,6,2,17.79,184.68,Distribuidora Sabores MX,2024-12-09 08:00:00
529,7,2,190.36,6.26,Insumos Generales Toluca,2024-12-09 08:00:00
530,8,2,323.04,4.54,Panificadora San José,2024-12-09 08:00:00
531,9,2,23.77,135.46,Carnes Selectas,2024-12-09 08:00:00
532,10,2,22.42,156.75,Lácteos del Valle,2024-12-09 08:00:00
533,11,2,205.98,12.19,Panificadora San José,2024-12-09 08:00:00
534,12,2,11.71,124.39,Lácteos del Valle,2024-12-09 08:00:00
535,13,2,468.76,1.81,Insumos Generales Toluca,2024-12-09 08:00:00
536,14,2,27.86,55.15,Insumos Generales Toluca,2024-12-09 08:00:00
537,15,2,2923.72,1.2,Empaques y Desechables MX,2024-12-09 08:00:00
538,16,2,2538.32,1.57,Empaques y Desechables MX,2024-12-09 08:00:00
539,17,2,2265.88,0.8,Empaques y Desechables MX,2024-12-09 08:00:00
540,18,2,35.54,22.07,Insumos Generales Toluca,2024-12-09 08:00:00
541,1,1,27.83,220.58,Café Origen SA,2024-12-16 08:00:00
542,2,1,246.79,23.56,Lácteos del Valle,2024-12-16 08:00:00
543,3,1,77.38,42.95,Lácteos del Valle,2024-12-16 08:00:00
544,4,1,3704.0,0.35,Distribuidora Sabores MX,2024-12-16 08:00:00
545,5,1,4862.46,0.37,Distribuidora Sabores MX,2024-12-16 08:00:00
546,6,1,11.53,185.1,Distribuidora Sabores MX,2024-12-16 08:00:00
547,7,1,148.37,6.19,Insumos Generales Toluca,2024-12-16 08:00:00
548,8,1,410.96,4.99,Panificadora San José,2024-12-16 08:00:00
549,9,1,23.9,158.79,Carnes Selectas,2024-12-16 08:00:00
550,10,1,15.89,161.0,Lácteos del Valle,2024-12-16 08:00:00
551,11,1,303.38,12.62,Panificadora San José,2024-12-16 08:00:00
552,12,1,18.04,133.26,Lácteos del Valle,2024-12-16 08:00:00
553,13,1,452.9,1.9,Insumos Generales Toluca,2024-12-16 08:00:00
554,14,1,39.94,60.29,Insumos Generales Toluca,2024-12-16 08:00:00
555,15,1,2979.23,1.2,Empaques y Desechables MX,2024-12-16 08:00:00
556,16,1,3867.91,1.56,Empaques y Desechables MX,2024-12-16 08:00:00
557,17,1,3206.17,0.8,Empaques y Desechables MX,2024-12-16 08:00:00
558,18,1,45.79,23.35,Insumos Generales Toluca,2024-12-16 08:00:00
559,1,2,21.36,207.14,Café Origen SA,2024-12-16 08:00:00
560,2,2,296.3,25.0,Lácteos del Valle,2024-12-16 08:00:00
561,3,2,50.18,45.68,Lácteos del Valle,2024-12-16 08:00:00
562,4,2,4027.81,0.35,Distribuidora Sabores MX,2024-12-16 08:00:00
563,5,2,3874.01,0.37,Distribuidora Sabores MX,2024-12-16 08:00:00
564,6,2,17.26,185.4,Distribuidora Sabores MX,2024-12-16 08:00:00
565,7,2,192.56,5.87,Insumos Generales Toluca,2024-12-16 08:00:00
566,8,2,387.51,4.57,Panificadora San José,2024-12-16 08:00:00
567,9,2,27.14,148.13,Carnes Selectas,2024-12-16 08:00:00
568,10,2,18.06,162.99,Lácteos del Valle,2024-12-16 08:00:00
569,11,2,282.91,12.2,Panificadora San José,2024-12-16 08:00:00
570,12,2,13.42,131.2,Lácteos del Valle,2024-12-16 08:00:00
571,13,2,433.58,1.83,Insumos Generales Toluca,2024-12-16 08:00:00
572,14,2,34.07,55.0,Insumos Generales Toluca,2024-12-16 08:00:00
573,15,2,2596.04,1.17,Empaques y Desechables MX,2024-12-16 08:00:00
574,16,2,3675.1,1.45,Empaques y Desechables MX,2024-12-16 08:00:00
575,17,2,2919.43,0.84,Empaques y Desechables MX,2024-12-16 08:00:00
576,18,2,26.9,22.78,Insumos Generales Toluca,2024-12-16 08:00:00
577,1,1,24.69,220.98,Café Origen SA,2024-12-23 08:00:00
578,2,1,229.13,23.56,Lácteos del Valle,2024-12-23 08:00:00
579,3,1,54.25,46.72,Lácteos del Valle,2024-12-23 08:00:00
580,4,1,4494.49,0.34,Distribuidora Sabores MX,2024-12-23 08:00:00
581,5,1,3993.28,0.35,Distribuidora Sabores MX,2024-12-23 08:00:00
582,6,1,14.88,176.52,Distribuidora Sabores MX,2024-12-23 08:00:00
583,7,1,158.29,5.7,Insumos Generales Toluca,2024-12-23 08:00:00
584,8,1,524.17,4.53,Panificadora San José,2024-12-23 08:00:00
585,9,1,22.07,149.84,Carnes Selectas,2024-12-23 08:00:00
586,10,1,20.97,166.88,Lácteos del Valle,2024-12-23 08:00:00
587,11,1,233.19,12.24,Panificadora San José,2024-12-23 08:00:00
588,12,1,14.81,124.23,Lácteos del Valle,2024-12-23 08:00:00
589,13,1,381.18,1.73,Insumos Generales Toluca,2024-12-23 08:00:00
590,14,1,39.54,55.85,Insumos Generales Toluca,2024-12-23 08:00:00
591,15,1,2917.38,1.28,Empaques y Desechables MX,2024-12-23 08:00:00
592,16,1,3551.22,1.6,Empaques y Desechables MX,2024-12-23 08:00:00
593,17,1,2400.92,0.83,Empaques y Desechables MX,2024-12-23 08:00:00
594,18,1,43.57,22.53,Insumos Generales Toluca,2024-12-23 08:00:00
595,1,2,26.21,219.11,Café Origen SA,2024-12-23 08:00:00
596,2,2,276.29,25.29,Lácteos del Valle,2024-12-23 08:00:00
597,3,2,58.96,46.09,Lácteos del Valle,2024-12-23 08:00:00
598,4,2,4349.03,0.39,Distribuidora Sabores MX,2024-12-23 08:00:00
599,5,2,4452.77,0.36,Distribuidora Sabores MX,2024-12-23 08:00:00
600,6,2,10.89,179.26,Distribuidora Sabores MX,2024-12-23 08:00:00
601,7,2,180.92,5.96,Insumos Generales Toluca,2024-12-23 08:00:00
602,8,2,332.09,4.18,Panificadora San José,2024-12-23 08:00:00
603,9,2,26.32,139.44,Carnes Selectas,2024-12-23 08:00:00
604,10,2,18.56,152.32,Lácteos del Valle,2024-12-23 08:00:00
605,11,2,296.12,13.12,Panificadora San José,2024-12-23 08:00:00
606,12,2,15.71,132.19,Lácteos del Valle,2024-12-23 08:00:00
607,13,2,512.48,1.83,Insumos Generales Toluca,2024-12-23 08:00:00
608,14,2,39.76,57.75,Insumos Generales Toluca,2024-12-23 08:00:00
609,15,2,2985.33,1.2,Empaques y Desechables MX,2024-12-23 08:00:00
610,16,2,2944.02,1.48,Empaques y Desechables MX,2024-12-23 08:00:00
611,17,2,2812.58,0.81,Empaques y Desechables MX,2024-12-23 08:00:00
612,18,2,42.03,21.12,Insumos Generales Toluca,2024-12-23 08:00:00
613,1,1,22.9,227.59,Café Origen SA,2024-12-30 08:00:00
614,2,1,368.09,25.5,Lácteos del Valle,2024-12-30 08:00:00
615,3,1,55.47,44.82,Lácteos del Valle,2024-12-30 08:00:00
616,4,1,3711.47,0.35,Distribuidora Sabores MX,2024-12-30 08:00:00
617,5,1,3274.05,0.36,Distribuidora Sabores MX,2024-12-30 08:00:00
618,6,1,12.78,173.84,Distribuidora Sabores MX,2024-12-30 08:00:00
619,7,1,146.92,6.07,Insumos Generales Toluca,2024-12-30 08:00:00
620,8,1,469.64,4.58,Panificadora San José,2024-12-30 08:00:00
621,9,1,21.65,151.38,Carnes Selectas,2024-12-30 08:00:00
622,10,1,19.48,154.72,Lácteos del Valle,2024-12-30 08:00:00
623,11,1,216.46,12.65,Panificadora San José,2024-12-30 08:00:00
624,12,1,18.6,134.72,Lácteos del Valle,2024-12-30 08:00:00
625,13,1,528.92,1.93,Insumos Generales Toluca,2024-12-30 08:00:00
626,14,1,28.81,55.27,Insumos Generales Toluca,2024-12-30 08:00:00
627,15,1,3427.97,1.25,Empaques y Desechables MX,2024-12-30 08:00:00
628,16,1,3343.3,1.49,Empaques y Desechables MX,2024-12-30 08:00:00
629,17,1,3035.79,0.81,Empaques y Desechables MX,2024-12-30 08:00:00
630,18,1,43.08,21.44,Insumos Generales Toluca,2024-12-30 08:00:00
631,1,2,23.48,223.3,Café Origen SA,2024-12-30 08:00:00
632,2,2,313.3,24.48,Lácteos del Valle,2024-12-30 08:00:00
633,3,2,54.42,45.94,Lácteos del Valle,2024-12-30 08:00:00
634,4,2,4485.55,0.35,Distribuidora Sabores MX,2024-12-30 08:00:00
635,5,2,3954.25,0.37,Distribuidora Sabores MX,2024-12-30 08:00:00
636,6,2,15.69,176.89,Distribuidora Sabores MX,2024-12-30 08:00:00
637,7,2,266.57,6.24,Insumos Generales Toluca,2024-12-30 08:00:00
638,8,2,453.56,4.66,Panificadora San José,2024-12-30 08:00:00
639,9,2,31.17,149.11,Carnes Selectas,2024-12-30 08:00:00
640,10,2,17.73,173.63,Lácteos del Valle,2024-12-30 08:00:00
641,11,2,298.76,12.23,Panificadora San José,2024-12-30 08:00:00
642,12,2,15.03,130.96,Lácteos del Valle,2024-12-30 08:00:00
643,13,2,640.0,1.87,Insumos Generales Toluca,2024-12-30 08:00:00
644,14,2,42.39,54.22,Insumos Generales Toluca,2024-12-30 08:00:00
645,15,2,2245.18,1.22,Empaques y Desechables MX,2024-12-30 08:00:00
646,16,2,2798.68,1.61,Empaques y Desechables MX,2024-12-30 08:00:00
647,17,2,3710.51,0.78,Empaques y Desechables MX,2024-12-30 08:00:00
648,18,2,44.75,22.96,Insumos Generales Toluca,2024-12-30 08:00:00
649,1,1,25.17,226.25,Café Origen SA,2025-01-06 08:00:00
650,2,1,261.18,25.67,Lácteos del Valle,2025-01-06 08:00:00
651,3,1,50.18,43.3,Lácteos del Valle,2025-01-06 08:00:00
652,4,1,3983.99,0.35,Distribuidora Sabores MX,2025-01-06 08:00:00
653,5,1,4615.27,0.36,Distribuidora Sabores MX,2025-01-06 08:00:00
654,6,1,12.76,186.91,Distribuidora Sabores MX,2025-01-06 08:00:00
655,7,1,227.05,6.12,Insumos Generales Toluca,2025-01-06 08:00:00
656,8,1,368.02,4.81,Panificadora San José,2025-01-06 08:00:00
657,9,1,23.81,139.52,Carnes Selectas,2025-01-06 08:00:00
658,10,1,19.7,160.38,Lácteos del Valle,2025-01-06 08:00:00
659,11,1,307.78,11.92,Panificadora San José,2025-01-06 08:00:00
660,12,1,14.23,135.49,Lácteos del Valle,2025-01-06 08:00:00
661,13,1,536.0,1.82,Insumos Generales Toluca,2025-01-06 08:00:00
662,14,1,41.59,59.04,Insumos Generales Toluca,2025-01-06 08:00:00
663,15,1,3023.3,1.24,Empaques y Desechables MX,2025-01-06 08:00:00
664,16,1,2865.96,1.5,Empaques y Desechables MX,2025-01-06 08:00:00
665,17,1,3413.66,0.87,Empaques y Desechables MX,2025-01-06 08:00:00
666,18,1,50.19,21.84,Insumos Generales Toluca,2025-01-06 08:00:00
667,1,2,22.21,230.37,Café Origen SA,2025-01-06 08:00:00
668,2,2,341.3,22.36,Lácteos del Valle,2025-01-06 08:00:00
669,3,2,50.43,50.39,Lácteos del Valle,2025-01-06 08:00:00
670,4,2,3729.16,0.34,Distribuidora Sabores MX,2025-01-06 08:00:00
671,5,2,3798.55,0.38,Distribuidora Sabores MX,2025-01-06 08:00:00
672,6,2,11.99,182.95,Distribuidora Sabores MX,2025-01-06 08:00:00
673,7,2,157.01,6.31,Insumos Generales Toluca,2025-01-06 08:00:00
674,8,2,478.11,5.06,Panificadora San José,2025-01-06 08:00:00
675,9,2,28.26,144.65,Carnes Selectas,2025-01-06 08:00:00
676,10,2,17.98,173.08,Lácteos del Valle,2025-01-06 08:00:00
677,11,2,262.47,11.3,Panificadora San José,2025-01-06 08:00:00
678,12,2,13.63,137.41,Lácteos del Valle,2025-01-06 08:00:00
679,13,2,379.07,1.81,Insumos Generales Toluca,2025-01-06 08:00:00
680,14,2,45.91,56.66,Insumos Generales Toluca,2025-01-06 08:00:00
681,15,2,2912.67,1.23,Empaques y Desechables MX,2025-01-06 08:00:00
682,16,2,3744.58,1.51,Empaques y Desechables MX,2025-01-06 08:00:00
683,17,2,3673.94,0.81,Empaques y Desechables MX,2025-01-06 08:00:00
684,18,2,50.77,23.16,Insumos Generales Toluca,2025-01-06 08:00:00
685,1,1,33.66,232.05,Café Origen SA,2025-01-13 08:00:00
686,2,1,334.5,24.11,Lácteos del Valle,2025-01-13 08:00:00
687,3,1,56.77,47.94,Lácteos del Valle,2025-01-13 08:00:00
688,4,1,3777.68,0.35,Distribuidora Sabores MX,2025-01-13 08:00:00
689,5,1,3986.5,0.37,Distribuidora Sabores MX,2025-01-13 08:00:00
690,6,1,12.72,192.29,Distribuidora Sabores MX,2025-01-13 08:00:00
691,7,1,238.56,6.08,Insumos Generales Toluca,2025-01-13 08:00:00
692,8,1,366.88,4.49,Panificadora San José,2025-01-13 08:00:00
693,9,1,22.2,159.6,Carnes Selectas,2025-01-13 08:00:00
694,10,1,24.1,162.62,Lácteos del Valle,2025-01-13 08:00:00
695,11,1,322.86,12.78,Panificadora San José,2025-01-13 08:00:00
696,12,1,14.34,135.62,Lácteos del Valle,2025-01-13 08:00:00
697,13,1,559.8,1.82,Insumos Generales Toluca,2025-01-13 08:00:00
698,14,1,29.59,55.84,Insumos Generales Toluca,2025-01-13 08:00:00
699,15,1,2767.21,1.29,Empaques y Desechables MX,2025-01-13 08:00:00
700,16,1,2968.48,1.52,Empaques y Desechables MX,2025-01-13 08:00:00
701,17,1,2532.18,0.85,Empaques y Desechables MX,2025-01-13 08:00:00
702,18,1,37.35,22.71,Insumos Generales Toluca,2025-01-13 08:00:00
703,1,2,18.72,206.74,Café Origen SA,2025-01-13 08:00:00
704,2,2,236.01,23.68,Lácteos del Valle,2025-01-13 08:00:00
705,3,2,60.83,45.0,Lácteos del Valle,2025-01-13 08:00:00
706,4,2,4594.39,0.37,Distribuidora Sabores MX,2025-01-13 08:00:00
707,5,2,5593.41,0.35,Distribuidora Sabores MX,2025-01-13 08:00:00
708,6,2,15.21,186.9,Distribuidora Sabores MX,2025-01-13 08:00:00
709,7,2,185.36,6.25,Insumos Generales Toluca,2025-01-13 08:00:00
